 #r(A)        h(r)         Base         G(r)
  2.34      0.00000      0.09657     -0.09657
  2.36      0.00000      0.09804     -0.09804
  2.38      0.00000      0.09951     -0.09951
  2.40      0.00000      0.10098     -0.10098
  2.42      0.00000      0.10245     -0.10245
  2.44      0.00000      0.10392     -0.10392
  2.46      0.00000      0.10539     -0.10539
  2.48      0.00000      0.10686     -0.10686
  2.50      0.00000      0.10833     -0.10833
  2.52      0.00000      0.10980     -0.10980
  2.54      0.00000      0.11127     -0.11127
  2.56      0.00000      0.11274     -0.11274
  2.58      0.00000      0.11421     -0.11421
  2.60      0.00000      0.11568     -0.11568
  2.62      0.00000      0.11715     -0.11715
  2.64      0.00000      0.11862     -0.11862
  2.66      0.00000      0.12009     -0.12009
  2.68      0.00000      0.12156     -0.12156
  2.70      0.00000      0.12303     -0.12303
  2.72      0.00000      0.12450      2.13439
  2.74      0.00000      0.12597      2.13292
  2.76     11.29445      0.12744      2.13145
  2.78      0.00000      0.12670      2.13219
  2.80      0.00000      0.12698      2.13191
  2.82      0.00000      0.12727     -0.12727
  2.84      0.00000      0.12755     -0.12755
  2.86      0.00000      0.12784     -0.12784
  2.88      0.00000      0.12812     -0.12812
  2.90      0.00000      0.12840     -0.12840
  2.92      0.00000      0.12869     -0.12869
  2.94      0.00000      0.12897     -0.12897
  2.96      0.00000      0.12926     -0.12926
  2.98      0.00000      0.12954     -0.12954
  3.00      0.00000      0.12982     -0.12982
  3.02      0.00000      0.13011     -0.13011
  3.04      0.00000      0.13039     -0.13039
  3.06      0.00000      0.13068     -0.13068
  3.08      0.00000      0.13096     -0.13096
  3.10      0.00000      0.13124     -0.13124
  3.12      0.00000      0.13153     -0.13153
  3.14      0.00000      0.13181     -0.13181
  3.16      0.00000      0.13210     -0.13210
  3.18      0.00000      0.13238     -0.13238
  3.20      0.00000      0.13267     -0.13267
  3.22      0.00000      0.13295     -0.13295
  3.24      0.00000      0.13323     -0.13323
  3.26      0.00000      0.13352     -0.13352
  3.28      0.00000      0.13380     -0.13380
  3.30      0.00000      0.13409     -0.13409
  3.32      0.00000      0.13437     -0.13437
  3.34      0.00000      0.13465     -0.13465
  3.36      0.00000      0.13494     -0.13494
  3.38      0.00000      0.13522     -0.13522
  3.40      0.00000      0.13551     -0.13551
  3.42      0.00000      0.13579     -0.13579
  3.44      0.00000      0.13607     -0.13607
  3.46      0.00000      0.13636     -0.13636
  3.48      0.00000      0.13664     -0.13664
  3.50      0.00000      0.13693     -0.13693
  3.52      0.00000      0.13721     -0.13721
  3.54      0.00000      0.13790     -0.13790
  3.56      0.00000      0.13859     -0.13859
  3.58      0.00000      0.13929     -0.13929
  3.60      0.00000      0.13998     -0.13998
  3.62      0.00000      0.14067     -0.14067
  3.64      0.00000      0.14136     -0.14136
  3.66      0.00000      0.14205     -0.14205
  3.68      0.00000      0.14275     -0.14275
  3.70      0.00000      0.14344     -0.14344
  3.72      0.00000      0.14413     -0.14413
  3.74      0.00000      0.14482     -0.14482
  3.76      0.00000      0.14552     -0.14552
  3.78      0.00000      0.14621     -0.14621
  3.80      0.00000      0.14690     -0.14690
  3.82      0.00000      0.14759     -0.14759
  3.84      0.00000      0.14828     -0.14828
  3.86      0.00000      0.14898     -0.14898
  3.88      0.00000      0.14967      0.59134
  3.90      0.00000      0.15036      0.59064
  3.92      3.70502      0.15105      0.58995
  3.94      0.00000      0.15102      0.58999
  3.96      0.00000      0.15098      0.59002
  3.98      0.00000      0.15095     -0.15095
  4.00      0.00000      0.15092     -0.15092
  4.02      0.00000      0.15088     -0.15088
  4.04      0.00000      0.15085     -0.15085
  4.06      0.00000      0.15081     -0.15081
  4.08      0.00000      0.15078     -0.15078
  4.10      0.00000      0.15074     -0.15074
  4.12      0.00000      0.15071     -0.15071
  4.14      0.00000      0.15068     -0.15068
  4.16      0.00000      0.15064     -0.15064
  4.18      0.00000      0.15061     -0.15061
  4.20      0.00000      0.15126     -0.15126
  4.22      0.00000      0.15191     -0.15191
  4.24      0.00000      0.15256     -0.15256
  4.26      0.00000      0.15321     -0.15321
  4.28      0.00000      0.15386     -0.15386
  4.30      0.00000      0.15451     -0.15451
  4.32      0.00000      0.15515     -0.15515
  4.34      0.00000      0.15580     -0.15580
  4.36      0.00000      0.15645     -0.15645
  4.38      0.00000      0.15710     -0.15710
  4.40      0.00000      0.15775     -0.15775
  4.42      0.00000      0.15840     -0.15840
  4.44      0.00000      0.15905     -0.15905
  4.46      0.00000      0.15970     -0.15970
  4.48      0.00000      0.16035     -0.16035
  4.50      0.00000      0.16100     -0.16100
  4.52      0.00000      0.16165     -0.16165
  4.54      0.00000      0.16230     -0.16230
  4.56      0.00000      0.16295     -0.16295
  4.58      0.00000      0.16360     -0.16360
  4.60      0.00000      0.16425     -0.16425
  4.62      0.00000      0.16490     -0.16490
  4.64      0.00000      0.16555     -0.16555
  4.66      0.00000      0.16620     -0.16620
  4.68      0.00000      0.16685     -0.16685
  4.70      0.00000      0.16750     -0.16750
  4.72      0.00000      0.16815     -0.16815
