 #r(A)        h(r)         Base         G(r)
  0.02      0.00000      0.00000      0.00000
  0.04      0.00000      0.00000      0.00000
  0.06      0.00000      0.00000      0.00000
  0.08      0.00000      0.00000      0.00000
  0.10      0.00000      0.00000      0.00000
  0.12      0.00000      0.00000      0.00000
  0.14      0.00000      0.00000      0.00000
  0.16      0.00000      0.00000      0.00000
  0.18      0.00000      0.00000      0.00000
  0.20      0.00000      0.00000      0.00000
  0.22      0.00000      0.00000      0.00000
  0.24      0.00000      0.00000      0.00000
  0.26      0.00000      0.00000      0.00000
  0.28      0.00000      0.00000      0.00000
  0.30      0.00000      0.00000      0.00000
  0.32      0.00000      0.00000      0.00000
  0.34      0.00000      0.00000      0.00000
  0.36      0.00000      0.00000      0.00000
  0.38      0.00000      0.00000      0.00000
  0.40      0.00000      0.00000      0.00000
  0.42      0.00000      0.00000      0.00000
  0.44      0.00000      0.00000      0.00000
  0.46      0.00000      0.00000      0.00000
  0.48      0.00000      0.00000      0.00000
  0.50      0.00000      0.00000      0.00000
  0.52      0.00000      0.00000      0.00000
  0.54      0.00000      0.00000      0.00000
  0.56      0.00000      0.00000      0.00000
  0.58      0.00000      0.00000      0.00000
  0.60      0.00000      0.00000      0.00000
  0.62      0.00000      0.00000      0.00000
  0.64      0.00000      0.00000      0.00000
  0.66      0.00000      0.00000      0.00000
  0.68      0.00000      0.00000      0.00000
  0.70      0.00000      0.00000      0.00000
  0.72      0.00000      0.00000      0.00000
  0.74      0.00000      0.00000      0.00000
  0.76      0.00000      0.00300     -0.00300
  0.78      0.00000      0.00600     -0.00600
  0.80      0.00000      0.00900     -0.00900
  0.82      0.00000      0.01199     -0.01199
  0.84      0.00000      0.01499     -0.01499
  0.86      0.00000      0.01799     -0.01799
  0.88      0.00000      0.02099     -0.02099
  0.90      0.00000      0.02399     -0.02399
  0.92      0.00000      0.02699     -0.02699
  0.94      0.00000      0.02999     -0.02999
  0.96      0.00000      0.03298     -0.03298
  0.98      0.00000      0.03598     -0.03598
  1.00      0.00000      0.03898     -0.03898
  1.02      0.00000      0.04198     -0.04198
  1.04      0.00000      0.04498     -0.04498
  1.06      0.00000      0.04798     -0.04798
  1.08      0.00000      0.05098     -0.05098
  1.10      0.00000      0.05397     -0.05397
  1.12      0.00000      0.05697     -0.05697
  1.14      0.00000      0.05997     -0.05997
  1.16      0.00000      0.06297     -0.06297
  1.18      0.00000      0.06597     -0.06597
  1.20      0.00000      0.06897     -0.06897
  1.22      0.00000      0.07196     -0.07196
  1.24      0.00000      0.07496     -0.07496
  1.26      0.00000      0.07796     -0.07796
  1.28      0.00000      0.08096     -0.08096
  1.30      0.00000      0.08396     -0.08396
  1.32      0.00000      0.08696     -0.08696
  1.34      0.00000      0.08996     -0.08996
  1.36      0.00000      0.09295     -0.09295
  1.38      0.00000      0.09595     -0.09595
  1.40      0.00000      0.09895     -0.09895
  1.42      0.00000      0.10195     -0.10195
  1.44      0.00000      0.10495     -0.10495
  1.46      0.00000      0.10795     -0.10795
  1.48      0.00000      0.11095     -0.11095
  1.50      0.00000      0.11394     -0.11394
  1.52      0.00000      0.11694     -0.11694
  1.54      0.00000      0.11994     -0.11994
  1.56      0.00000      0.12294     -0.12294
  1.58      0.00000      0.12594     -0.12594
  1.60      0.00000      0.12894     -0.12894
  1.62      0.00000      0.13194     -0.13194
  1.64      0.00000      0.13493     -0.13493
  1.66      0.00000      0.13793     -0.13793
  1.68      0.00000      0.14093     -0.14093
  1.70      0.00000      0.14393     -0.14393
  1.72      0.00000      0.14693     -0.14693
  1.74      0.00000      0.14993     -0.14993
  1.76      0.00000      0.15293     -0.15293
  1.78      0.00000      0.15592     -0.15592
  1.80      0.00000      0.15892     -0.15892
  1.82      0.00000      0.16192     -0.16192
  1.84      0.00000      0.16492     -0.16492
  1.86      0.00000      0.16792     -0.16792
  1.88      0.00000      0.17092     -0.17092
  1.90      0.00000      0.17392     -0.17392
  1.92      0.00000      0.17781     -0.17781
  1.94      0.00000      0.18171     -0.18171
  1.96      0.00000      0.18560     -0.18560
  1.98      0.00000      0.18950     -0.18950
  2.00      0.00000      0.19339     -0.19339
  2.02      0.00000      0.19729     -0.19729
  2.04      0.00000      0.20118     -0.20118
  2.06      0.00000      0.20508     -0.20508
  2.08      0.00000      0.20898     -0.20898
  2.10      0.00000      0.21287     -0.21287
  2.12      0.00000      0.21677     -0.21677
  2.14      0.00000      0.22066     -0.22066
  2.16      0.00000      0.22456     -0.22456
  2.18      0.00000      0.22845     -0.22845
  2.20      0.00000      0.23235     -0.23235
  2.22      0.00000      0.23624     -0.23624
  2.24      0.00000      0.24014     -0.24014
  2.26      0.00000      0.24404     -0.24404
  2.28      0.00000      0.24793     -0.24793
  2.30      0.00000      0.25183     -0.25183
  2.32      0.00000      0.25572     -0.25572
