 #r(A)        h(r)         Base         G(r)
  3.08      0.00598      0.07125     -0.06616
  3.10      0.00362      0.07149     -0.06615
  3.12      0.00734      0.07174     -0.06571
  3.14      0.00610      0.07199     -0.06598
  3.16      0.00710      0.07225     -0.06603
  3.18      0.00589      0.07250     -0.06630
  3.20      0.00468      0.07276     -0.06633
  3.22      0.00727      0.07302     -0.06648
  3.24      0.00723      0.07328     -0.06535
  3.26      0.00765      0.07355     -0.06428
  3.28      0.01284      0.07382     -0.06316
  3.30      0.01134      0.07409     -0.06101
  3.32      0.01419      0.07436     -0.06016
  3.34      0.01934      0.07464     -0.05905
  3.36      0.01329      0.07492     -0.05802
  3.38      0.01978      0.07521     -0.05635
  3.40      0.01791      0.07550     -0.05537
  3.42      0.02400      0.07581     -0.05092
  3.44      0.02568      0.07612     -0.04895
  3.46      0.03707      0.07644     -0.04546
  3.48      0.03117      0.07676     -0.04418
  3.50      0.03697      0.07710     -0.04167
  3.52      0.03203      0.07743     -0.04196
  3.54      0.03987      0.07778     -0.04074
  3.56      0.03732      0.07813     -0.03869
  3.58      0.03901      0.07849     -0.03996
  3.60      0.04899      0.07885     -0.04154
  3.62      0.02747      0.07921     -0.04183
  3.64      0.03374      0.07958     -0.04054
  3.66      0.03770      0.07995     -0.04159
  3.68      0.04732      0.08032     -0.03806
  3.70      0.04559      0.08069     -0.03724
  3.72      0.04694      0.08105     -0.03020
  3.74      0.03971      0.08142     -0.02606
  3.76      0.07470      0.08178     -0.02049
  3.78      0.06985      0.08213     -0.01353
  3.80      0.07523      0.08247     -0.00682
  3.82      0.08351      0.08280     -0.00405
  3.84      0.07498      0.08313      0.00619
  3.86      0.09019      0.08344      0.00751
  3.88      0.12270      0.08374      0.00801
  3.90      0.08337      0.08403      0.01442
  3.92      0.08751      0.08430      0.01558
  3.94      0.10848      0.08457      0.00405
  3.96      0.09735      0.08483      0.00041
  3.98      0.06640      0.08508     -0.00670
  4.00      0.06648      0.08533     -0.01477
  4.02      0.05318      0.08557     -0.02348
  4.04      0.06937      0.08582     -0.02691
  4.06      0.05505      0.08607     -0.02814
  4.08      0.05050      0.08632     -0.02901
  4.10      0.06155      0.08658     -0.03213
  4.12      0.05013      0.08685     -0.03053
  4.14      0.05505      0.08712     -0.02944
  4.16      0.06437      0.08740     -0.02831
  4.18      0.05733      0.08768     -0.02344
  4.20      0.06855      0.08796     -0.01704
  4.22      0.07592      0.08825     -0.01069
  4.24      0.08847      0.08853     -0.00325
  4.26      0.09750      0.08882      0.00175
  4.28      0.09597      0.08910      0.00503
  4.30      0.09498      0.08937      0.00669
  4.32      0.09369      0.08964      0.00543
  4.34      0.09817      0.08991      0.00485
  4.36      0.09255      0.09017      0.00040
  4.38      0.09439      0.09043     -0.00464
  4.40      0.07402      0.09068     -0.00999
