 #r(A)        h(r)         Base         G(r)
  3.06      0.00614      0.02483     -0.01702
  3.08      0.00656      0.02493     -0.01743
  3.10      0.00893      0.02503     -0.01799
  3.12      0.00697      0.02514     -0.01833
  3.14      0.00663      0.02525     -0.01862
  3.16      0.00494      0.02536     -0.01926
  3.18      0.00566      0.02547     -0.01969
  3.20      0.00631      0.02559     -0.01994
  3.22      0.00536      0.02571     -0.01975
  3.24      0.00598      0.02584     -0.01948
  3.26      0.00652      0.02596     -0.01965
  3.28      0.00760      0.02609     -0.01982
  3.30      0.00610      0.02623     -0.01976
  3.32      0.00518      0.02636     -0.01982
  3.34      0.00691      0.02650     -0.01979
  3.36      0.00689      0.02664     -0.01981
  3.38      0.00848      0.02678     -0.01901
  3.40      0.00669      0.02693     -0.01849
  3.42      0.00991      0.02708     -0.01782
  3.44      0.01021      0.02722     -0.01732
  3.46      0.01097      0.02737     -0.01627
  3.48      0.01174      0.02752     -0.01534
  3.50      0.01268      0.02767     -0.01486
  3.52      0.01530      0.02782     -0.01401
  3.54      0.01340      0.02797     -0.01331
  3.56      0.01593      0.02812     -0.01231
  3.58      0.01599      0.02827     -0.01156
  3.60      0.01844      0.02841     -0.01033
  3.62      0.01975      0.02856     -0.00890
  3.64      0.02032      0.02871     -0.00787
  3.66      0.02378      0.02885     -0.00649
  3.68      0.02187      0.02899     -0.00550
  3.70      0.02607      0.02914     -0.00457
  3.72      0.02543      0.02928     -0.00431
  3.74      0.02567      0.02941     -0.00362
  3.76      0.02581      0.02955     -0.00362
  3.78      0.02597      0.02969     -0.00375
  3.80      0.02677      0.02983     -0.00445
  3.82      0.02547      0.02996     -0.00484
  3.84      0.02288      0.03010     -0.00577
  3.86      0.02452      0.03023     -0.00731
  3.88      0.02199      0.03037     -0.00867
  3.90      0.01975      0.03051     -0.01004
  3.92      0.01937      0.03065     -0.01208
  3.94      0.01671      0.03079     -0.01337
  3.96      0.01501      0.03093     -0.01465
  3.98      0.01623      0.03107     -0.01485
  4.00      0.01407      0.03122     -0.01564
  4.02      0.01908      0.03137     -0.01605
  4.04      0.01352      0.03152     -0.01690
  4.06      0.01368      0.03167     -0.01680
  4.08      0.01275      0.03182     -0.01778
  4.10      0.01532      0.03198     -0.01715
  4.12      0.01495      0.03213     -0.01674
  4.14      0.01741      0.03229     -0.01620
  4.16      0.01652      0.03244     -0.01557
  4.18      0.01625      0.03260     -0.01435
  4.20      0.01921      0.03275     -0.01407
  4.22      0.02184      0.03291     -0.01325
  4.24      0.01960      0.03306     -0.01118
  4.26      0.02136      0.03321     -0.00953
  4.28      0.02738      0.03336     -0.00814
  4.30      0.02823      0.03351     -0.00531
  4.32      0.02957      0.03366     -0.00232
  4.34      0.03445      0.03380      0.00040
  4.36      0.03707      0.03394      0.00475
  4.38      0.04168      0.03408      0.00922
  4.40      0.05067      0.03421      0.01369
  4.42      0.05262      0.03434      0.01894
  4.44      0.05748      0.03446      0.02499
  4.46      0.06392      0.03458      0.02958
  4.48      0.07257      0.03469      0.03426
  4.50      0.07421      0.03479      0.03823
  4.52      0.07655      0.03489      0.04118
  4.54      0.07786      0.03498      0.04348
  4.56      0.07915      0.03507      0.04435
  4.58      0.08455      0.03516      0.04455
  4.60      0.07901      0.03524      0.04369
  4.62      0.07795      0.03532      0.04268
  4.64      0.07402      0.03541      0.03985
  4.66      0.07448      0.03549      0.03634
  4.68      0.07081      0.03558      0.03338
  4.70      0.06190      0.03566      0.02978
  4.72      0.06358      0.03575      0.02430
  4.74      0.05643      0.03585      0.01970
  4.76      0.04756      0.03594      0.01555
  4.78      0.04827      0.03604      0.01083
  4.80      0.04160      0.03613      0.00673
  4.82      0.04046      0.03624      0.00393
  4.84      0.03645      0.03634      0.00033
  4.86      0.03407      0.03645     -0.00200
  4.88      0.03076      0.03656     -0.00443
  4.90      0.03049      0.03668     -0.00652
  4.92      0.02888      0.03680     -0.00784
  4.94      0.02661      0.03692     -0.00850
  4.96      0.02808      0.03705     -0.00925
  4.98      0.02807      0.03719     -0.00994
  5.00      0.02740      0.03733     -0.00949
  5.02      0.02607      0.03747     -0.00917
  5.04      0.02957      0.03762     -0.00828
  5.06      0.03041      0.03777     -0.00759
  5.08      0.03325      0.03793     -0.00588
  5.10      0.03159      0.03808     -0.00447
  5.12      0.03540      0.03824     -0.00224
  5.14      0.03741      0.03840     -0.00072
  5.16      0.04235      0.03856      0.00137
  5.18      0.04168      0.03872      0.00288
  5.20      0.04281      0.03888      0.00418
  5.22      0.04373      0.03903      0.00409
  5.24      0.04473      0.03918      0.00428
  5.26      0.04264      0.03933      0.00402
  5.28      0.04342      0.03947      0.00356
  5.30      0.04223      0.03961      0.00220
  5.32      0.04217      0.03975      0.00100
  5.34      0.03861      0.03989     -0.00056
  5.36      0.03735      0.04002     -0.00211
  5.38      0.03628      0.04014     -0.00372
  5.40      0.03512      0.04027     -0.00520
  5.42      0.03476      0.04039     -0.00695
  5.44      0.03182      0.04051     -0.00866
  5.46      0.02923      0.04062     -0.01057
  5.48      0.02831      0.04074     -0.01295
  5.50      0.02613      0.04085     -0.01432
  5.52      0.02343      0.04096     -0.01520
  5.54      0.02556      0.04108     -0.01614
  5.56      0.02540      0.04119     -0.01607
  5.58      0.02418      0.04130     -0.01573
  5.60      0.02703      0.04141     -0.01492
  5.62      0.02571      0.04152     -0.01459
  5.64      0.03017      0.04164     -0.01307
  5.66      0.02759      0.04175     -0.01191
  5.68      0.03231      0.04186     -0.00969
  5.70      0.03340      0.04197     -0.00858
  5.72      0.03736      0.04208     -0.00595
  5.74      0.03632      0.04219     -0.00396
  5.76      0.04126      0.04231     -0.00218
  5.78      0.04281      0.04242      0.00006
  5.80      0.04288      0.04253      0.00275
  5.82      0.04911      0.04264      0.00434
  5.84      0.05032      0.04274      0.00618
  5.86      0.04978      0.04285      0.00827
  5.88      0.05252      0.04295      0.00921
  5.90      0.05389      0.04305      0.00968
  5.92      0.05432      0.04315      0.01005
  5.94      0.05315      0.04325      0.01009
  5.96      0.05216      0.04334      0.01010
  5.98      0.05316      0.04344      0.00903
  6.00      0.05443      0.04353      0.00757
  6.02      0.04942      0.04361      0.00591
  6.04      0.04630      0.04369      0.00409
  6.06      0.04431      0.04378      0.00107
  6.08      0.04444      0.04386     -0.00139
  6.10      0.03974      0.04393     -0.00299
  6.12      0.03752      0.04401     -0.00488
  6.14      0.03870      0.04409     -0.00772
  6.16      0.03526      0.04416     -0.00980
  6.18      0.03064      0.04424     -0.01138
  6.20      0.02972      0.04431     -0.01340
  6.22      0.02996      0.04439     -0.01430
  6.24      0.02901      0.04447     -0.01442
  6.26      0.03111      0.04455     -0.01452
  6.28      0.03046      0.04463     -0.01467
  6.30      0.02958      0.04471     -0.01465
  6.32      0.02962      0.04479     -0.01440
  6.34      0.02951      0.04488     -0.01425
  6.36      0.03279      0.04496     -0.01417
  6.38      0.03164      0.04505     -0.01332
  6.40      0.03040      0.04514     -0.01303
  6.42      0.03434      0.04524     -0.01305
  6.44      0.03141      0.04534     -0.01250
  6.46      0.03315      0.04544     -0.01181
  6.48      0.03487      0.04555     -0.01111
  6.50      0.03440      0.04566     -0.01060
  6.52      0.03833      0.04577     -0.01069
  6.54      0.03452      0.04589     -0.01086
  6.56      0.03327      0.04602     -0.01035
  6.58      0.03466      0.04615     -0.01091
  6.60      0.03756      0.04629     -0.01017
  6.62      0.03619      0.04643     -0.00898
  6.64      0.03889      0.04658     -0.00762
  6.66      0.03994      0.04673     -0.00721
  6.68      0.04220      0.04689     -0.00561
  6.70      0.04041      0.04705     -0.00353
  6.72      0.04495      0.04722     -0.00124
  6.74      0.05013      0.04739      0.00151
  6.76      0.05220      0.04756      0.00468
  6.78      0.05682      0.04773      0.00820
  6.80      0.05712      0.04790      0.01215
  6.82      0.06337      0.04807      0.01632
  6.84      0.07075      0.04823      0.01983
  6.86      0.07388      0.04839      0.02432
  6.88      0.07520      0.04855      0.02847
  6.90      0.08037      0.04870      0.03053
  6.92      0.08488      0.04884      0.03344
  6.94      0.08180      0.04897      0.03575
