5.64,-0.05759
5.65,-0.06297
5.66,-0.06807
5.67,-0.07286
5.68,-0.07727
5.69,-0.08132
5.7,-0.08489
5.71,-0.08803
5.72,-0.09066
5.73,-0.09275
5.74,-0.09432
5.75,-0.09524
5.76,-0.0956
5.77,-0.09529
5.78,-0.09433
5.79,-0.09271
5.8,-0.09037
5.81,-0.0874
5.82,-0.08364
5.83,-0.07926
5.84,-0.07417
5.85,-0.06841
5.86,-0.06205
5.87,-0.05504
5.88,-0.04752
5.89,-0.03943
5.9,-0.03092
5.91,-0.02201
5.92,-0.01279
5.93,-0.00334
5.94,0.00627
5.95,0.01591
5.96,0.02551
5.97,0.03497
5.98,0.04416
5.99,0.05299
6,0.06139
6.01,0.06916
6.02,0.07632
6.03,0.08268
6.04,0.08822
6.05,0.09285
6.06,0.09643
6.07,0.09907
6.08,0.10049
6.09,0.10089
6.1,0.1001
6.11,0.09819
6.12,0.0952
6.13,0.09104
6.14,0.08593
6.15,0.07975
6.16,0.07271
6.17,0.06484
6.18,0.05622
6.19,0.04703
6.2,0.03729
6.21,0.0272
6.22,0.01684
6.23,0.00636
6.24,-0.00411
6.25,-0.01445
6.26,-0.02456
6.27,-0.03425
6.28,-0.04349
6.29,-0.05214
6.3,-0.06011
6.31,-0.06738
6.32,-0.07377
6.33,-0.0794
6.34,-0.08405
6.35,-0.08785
6.36,-0.09073
6.37,-0.09271
6.38,-0.09386
6.39,-0.09411
6.4,-0.09365
6.41,-0.09242
6.42,-0.09057
6.43,-0.08816
6.44,-0.08525
6.45,-0.08197
6.46,-0.07836
6.47,-0.07455
6.48,-0.07061
6.49,-0.06664
6.5,-0.06271
6.51,-0.05892
6.52,-0.05529
6.53,-0.05196
6.54,-0.04891
6.55,-0.04622
6.56,-0.04392
6.57,-0.04201
6.58,-0.04057
6.59,-0.03954
6.6,-0.03897
6.61,-0.03881
6.62,-0.03905
6.63,-0.0397
6.64,-0.04067
6.65,-0.042
6.66,-0.04358
6.67,-0.04541
6.68,-0.04744
6.69,-0.04961
6.7,-0.0519
6.71,-0.05423
6.72,-0.05657
6.73,-0.05887
6.74,-0.0611
6.75,-0.06319
6.76,-0.06511
6.77,-0.06681
6.78,-0.06827
6.79,-0.06941
6.8,-0.07023
6.81,-0.07067
6.82,-0.07068
6.83,-0.07026
6.84,-0.0693
6.85,-0.06786
6.86,-0.06583
6.87,-0.0632
6.88,-0.05996
6.89,-0.05602
6.9,-0.05145
6.91,-0.0461
6.92,-0.04007
6.93,-0.03328
6.94,-0.02573
6.95,-0.01747
6.96,-0.00842
6.97,0.00129
6.98,0.01173
6.99,0.0228
7,0.03445
7.01,0.04667
7.02,0.0593
7.03,0.07234
7.04,0.08562
7.05,0.09908
7.06,0.11259
7.07,0.12602
7.08,0.13922
7.09,0.15211
7.1,0.16445
7.11,0.17621
7.12,0.18716
7.13,0.1972
7.14,0.20625
7.15,0.21404
7.16,0.22066
7.17,0.22579
7.18,0.22953
7.19,0.23171
7.2,0.23229
7.21,0.23136
7.22,0.22865
7.23,0.22448
7.24,0.21862
7.25,0.21131
7.26,0.20256
7.27,0.19242
7.28,0.18114
7.29,0.16863
7.3,0.15525
7.31,0.14103
7.32,0.12619
7.33,0.11091
7.34,0.09531
7.35,0.07961
7.36,0.06398
7.37,0.04857
7.38,0.03356
7.39,0.0191
7.4,0.00526
7.41,-0.00772
7.42,-0.01989
7.43,-0.03101
7.44,-0.04115
7.45,-0.0502
7.46,-0.05813
7.47,-0.06505
7.48,-0.07077
7.49,-0.07554
7.5,-0.07927
7.51,-0.08211
7.52,-0.08412
7.53,-0.08535
7.54,-0.08599
7.55,-0.08602
7.56,-0.08565
7.57,-0.08495
7.58,-0.08402
7.59,-0.08297
7.6,-0.08187
7.61,-0.08083
7.62,-0.07991
7.63,-0.07915
7.64,-0.07862
7.65,-0.07835
7.66,-0.07833
7.67,-0.07861
7.68,-0.07914
7.69,-0.07992
7.7,-0.08091
7.71,-0.08204
7.72,-0.08331
7.73,-0.08461
7.74,-0.08589
7.75,-0.0871
7.76,-0.08815
7.77,-0.08897
7.78,-0.08952
7.79,-0.0897
7.8,-0.0895
7.81,-0.08881
7.82,-0.08766
7.83,-0.08598
7.84,-0.08374
7.85,-0.08099
7.86,-0.07764
7.87,-0.07379
7.88,-0.06939
7.89,-0.06452
7.9,-0.0592
7.91,-0.05346
7.92,-0.0474
7.93,-0.041
7.94,-0.0344
7.95,-0.02762
7.96,-0.02072
7.97,-0.0138
7.98,-0.00689
7.99,-6.61E-05
8,0.00661
8.01,0.01309
8.02,0.01932
8.03,0.02525
8.04,0.03088
8.05,0.0361
8.06,0.04094
8.07,0.04534
8.08,0.0493
8.09,0.0528
8.1,0.05581
8.11,0.05838
8.12,0.0604
8.13,0.06197
8.14,0.06304
8.15,0.06363
8.16,0.06375
8.17,0.06337
8.18,0.06257
8.19,0.06129
8.2,0.0596
8.21,0.05748
8.22,0.05496
8.23,0.05208
8.24,0.04883
8.25,0.04527
8.26,0.04141
8.27,0.0373
8.28,0.03297
8.29,0.02846
8.3,0.02383
8.31,0.01911
8.32,0.01437
8.33,0.00966
8.34,0.00504
8.35,5.52E-04
8.36,-0.00373
8.37,-0.00776
8.38,-0.01145
8.39,-0.01481
8.4,-0.01774
8.41,-0.02021
8.42,-0.02223
8.43,-0.02367
8.44,-0.02463
8.45,-0.02501
8.46,-0.02487
8.47,-0.0242
8.48,-0.02302
8.49,-0.02138
8.5,-0.01928
8.51,-0.01684
8.52,-0.01406
8.53,-0.01106
8.54,-0.0079
8.55,-0.00465
8.56,-0.0014
8.57,0.00173
8.58,0.00472
8.59,0.00742
8.6,0.00979
8.61,0.01177
8.62,0.01324
8.63,0.01424
8.64,0.01463
8.65,0.01447
8.66,0.01369
8.67,0.01231
8.68,0.01039
8.69,0.00788
8.7,0.0049
8.71,0.00146
8.72,-0.00233
8.73,-0.0064
8.74,-0.01069
8.75,-0.01506
8.76,-0.01942
8.77,-0.02368
8.78,-0.02772
8.79,-0.03147
8.8,-0.03482
8.81,-0.03767
8.82,-0.04002
8.83,-0.04169
8.84,-0.04275
8.85,-0.04312
8.86,-0.04279
8.87,-0.04181
8.88,-0.04012
8.89,-0.03785
8.9,-0.03497
8.91,-0.03163
8.92,-0.02788
8.93,-0.0238
8.94,-0.01953
8.95,-0.01515
8.96,-0.01079
8.97,-0.00656
8.98,-0.00257
8.99,0.00108
9,0.00426
9.01,0.00695
9.02,0.00898
9.03,0.01039
9.04,0.01107
9.05,0.011
9.06,0.01024
9.07,0.00869
9.08,0.0065
9.09,0.00361
9.1,1.69E-04
9.11,-0.00378
9.12,-0.00815
9.13,-0.01281
9.14,-0.01769
9.15,-0.02264
9.16,-0.02755
9.17,-0.03231
9.18,-0.03682
9.19,-0.04093
9.2,-0.04462
9.21,-0.04769
9.22,-0.05019
9.23,-0.05199
9.24,-0.05307
9.25,-0.05345
9.26,-0.05303
9.27,-0.05196
9.28,-0.05013
9.29,-0.0477
9.3,-0.04468
9.31,-0.04114
9.32,-0.0372
9.33,-0.0329
9.34,-0.02839
9.35,-0.02373
9.36,-0.01904
9.37,-0.01439
9.38,-0.00989
9.39,-0.00558
9.4,-0.00159
9.41,0.0021
9.42,0.00541
9.43,0.00833
9.44,0.01089
9.45,0.01303
9.46,0.01486
9.47,0.01635
9.48,0.01761
9.49,0.01869
9.5,0.01968
9.51,0.02065
9.52,0.02172
9.53,0.02293
9.54,0.02444
9.55,0.02629
9.56,0.02857
9.57,0.03137
9.58,0.03469
9.59,0.03868
9.6,0.04326
9.61,0.0485
9.62,0.05435
9.63,0.06079
9.64,0.0678
9.65,0.07526
9.66,0.08314
9.67,0.09129
9.68,0.09961
9.69,0.10797
9.7,0.11625
9.71,0.12426
9.72,0.13191
9.73,0.139
9.74,0.14542
9.75,0.15104
9.76,0.15569
9.77,0.15936
9.78,0.16176
9.79,0.16303
9.8,0.16295
9.81,0.16156
9.82,0.15887
9.83,0.15476
9.84,0.14944
9.85,0.14272
9.86,0.13489
9.87,0.12592
9.88,0.11594
9.89,0.10512
9.9,0.09347
9.91,0.08126
9.92,0.06854
9.93,0.0555
9.94,0.04229
9.95,0.02905
9.96,0.01591
9.97,0.00304
9.98,-0.00951
9.99,-0.02154
10,-0.03301
10.01,-0.04385
10.02,-0.05392
10.03,-0.06329
10.04,-0.07175
10.05,-0.07945
10.06,-0.08628
10.07,-0.09228
10.08,-0.0975
10.09,-0.10187
10.1,-0.10556
10.11,-0.10848
10.12,-0.11077
10.13,-0.11245
10.14,-0.11354
10.15,-0.11416
10.16,-0.11426
10.17,-0.11397
10.18,-0.11327
10.19,-0.11222
10.2,-0.11083
10.21,-0.10911
10.22,-0.10711
10.23,-0.10478
10.24,-0.10218
10.25,-0.09926
10.26,-0.09603
10.27,-0.0925
10.28,-0.08862
10.29,-0.08444
10.3,-0.07989
10.31,-0.07501
10.32,-0.0698
10.33,-0.06426
10.34,-0.05842
10.35,-0.05227
10.36,-0.0459
10.37,-0.0393
10.38,-0.03254
10.39,-0.02568
10.4,-0.01877
10.41,-0.0119
10.42,-0.00513
10.43,0.00147
10.44,0.0078
10.45,0.01378
10.46,0.01937
10.47,0.02442
10.48,0.02896
10.49,0.0328
10.5,0.036
10.51,0.03846
10.52,0.04014
10.53,0.04108
10.54,0.04115
10.55,0.0405
10.56,0.03901
10.57,0.0368
10.58,0.03389
10.59,0.0303
10.6,0.02616
10.61,0.02144
10.62,0.01632
10.63,0.01083
10.64,0.00507
10.65,-8.52E-04
10.66,-0.00686
10.67,-0.01287
10.68,-0.01878
10.69,-0.02453
10.7,-0.03001
10.71,-0.03518
10.72,-0.03999
10.73,-0.04435
10.74,-0.04829
10.75,-0.0517
10.76,-0.05464
10.77,-0.05705
10.78,-0.05895
10.79,-0.06039
10.8,-0.06131
10.81,-0.06182
10.82,-0.0619
10.83,-0.06161
10.84,-0.06099
10.85,-0.06007
10.86,-0.05892
10.87,-0.05753
10.88,-0.05599
10.89,-0.05432
10.9,-0.05254
10.91,-0.05068
10.92,-0.04877
10.93,-0.04681
10.94,-0.04483
10.95,-0.04282
10.96,-0.04078
10.97,-0.0387
10.98,-0.03658
10.99,-0.03441
11,-0.03216
11.01,-0.02982
11.02,-0.02738
11.03,-0.02484
11.04,-0.02215
11.05,-0.01934
11.06,-0.01637
11.07,-0.01327
11.08,-0.01002
11.09,-0.00665
11.1,-0.00318
11.11,3.92E-04
11.12,0.00402
11.13,0.00767
11.14,0.01133
11.15,0.01492
11.16,0.01843
11.17,0.0218
11.18,0.02498
11.19,0.02793
11.2,0.0306
11.21,0.03296
11.22,0.03497
11.23,0.03658
11.24,0.03782
11.25,0.03857
11.26,0.03892
11.27,0.0388
11.28,0.03824
11.29,0.03727
11.3,0.03587
11.31,0.03413
11.32,0.032
11.33,0.0296
11.34,0.02694
11.35,0.02409
11.36,0.0211
11.37,0.01803
11.38,0.01495
11.39,0.01191
11.4,0.00898
11.41,0.00622
11.42,0.00369
11.43,0.00141
11.44,-5.10E-04
11.45,-0.0021
11.46,-0.00328
11.47,-0.00403
11.48,-0.00438
11.49,-0.00423
11.5,-0.00368
11.51,-0.00263
11.52,-0.00117
11.53,7.22E-04
11.54,0.00301
11.55,0.00565
11.56,0.00864
11.57,0.0119
11.58,0.01544
11.59,0.01918
11.6,0.02309
11.61,0.02711
11.62,0.03122
11.63,0.03535
11.64,0.03948
11.65,0.04355
11.66,0.04754
11.67,0.05141
11.68,0.05512
11.69,0.05865
11.7,0.06196
11.71,0.06505
11.72,0.06787
11.73,0.07043
11.74,0.07271
11.75,0.07468
11.76,0.07638
11.77,0.07772
11.78,0.07878
11.79,0.0795
11.8,0.07989
11.81,0.07998
11.82,0.0797
11.83,0.07912
11.84,0.07821
11.85,0.07698
11.86,0.07543
11.87,0.07356
11.88,0.07141
11.89,0.06893
11.9,0.06618
11.91,0.06316
11.92,0.05989
11.93,0.05637
11.94,0.05263
11.95,0.0487
11.96,0.04459
11.97,0.04035
11.98,0.03599
11.99,0.03154
12,0.02704
12.01,0.02254
12.02,0.01805
12.03,0.01362
12.04,0.00929
12.05,0.00508
12.06,0.00105
12.07,-0.0028
12.08,-0.0064
12.09,-0.00975
12.1,-0.01281
12.11,-0.01557
