 #r(A)        h(r)         Base         G(r)
  3.08      0.00476      0.02323     -0.01926
  3.10      0.00298      0.02331     -0.01958
  3.12      0.00381      0.02339     -0.01980
  3.14      0.00357      0.02348     -0.02006
  3.16      0.00285      0.02357     -0.02005
  3.18      0.00387      0.02366     -0.02047
  3.20      0.00347      0.02375     -0.02072
  3.22      0.00218      0.02384     -0.02059
  3.24      0.00278      0.02394     -0.02078
  3.26      0.00395      0.02405     -0.02082
  3.28      0.00342      0.02415     -0.02062
  3.30      0.00381      0.02427     -0.02055
  3.32      0.00367      0.02438     -0.02084
  3.34      0.00369      0.02450     -0.02106
  3.36      0.00309      0.02463     -0.02121
  3.38      0.00297      0.02476     -0.02141
  3.40      0.00365      0.02489     -0.02166
  3.42      0.00333      0.02502     -0.02189
  3.44      0.00313      0.02516     -0.02183
  3.46      0.00258      0.02530     -0.02166
  3.48      0.00396      0.02544     -0.02104
  3.50      0.00522      0.02559     -0.02055
  3.52      0.00715      0.02573     -0.01934
  3.54      0.00627      0.02587     -0.01782
  3.56      0.00934      0.02602     -0.01624
  3.58      0.01230      0.02616     -0.01456
  3.60      0.01381      0.02630     -0.01200
  3.62      0.01627      0.02644     -0.00908
  3.64      0.01981      0.02658     -0.00634
  3.66      0.02464      0.02672     -0.00285
  3.68      0.02668      0.02685      0.00062
  3.70      0.03194      0.02698      0.00365
  3.72      0.03427      0.02710      0.00547
  3.74      0.03557      0.02722      0.00774
  3.76      0.03439      0.02733      0.00783
  3.78      0.03859      0.02744      0.00736
  3.80      0.03298      0.02755      0.00607
  3.82      0.03251      0.02765      0.00432
  3.84      0.02962      0.02776      0.00087
  3.86      0.02617      0.02786     -0.00175
  3.88      0.02188      0.02797     -0.00461
  3.90      0.02039      0.02808     -0.00748
  3.92      0.01872      0.02819     -0.01019
  3.94      0.01584      0.02830     -0.01206
  3.96      0.01315      0.02842     -0.01450
  3.98      0.01313      0.02855     -0.01669
  4.00      0.00875      0.02867     -0.01844
  4.02      0.00843      0.02881     -0.01975
  4.04      0.00770      0.02894     -0.02113
  4.06      0.00725      0.02909     -0.02190
  4.08      0.00692      0.02923     -0.02265
  4.10      0.00565      0.02938     -0.02320
  4.12      0.00538      0.02953     -0.02368
  4.14      0.00569      0.02968     -0.02404
  4.16      0.00559      0.02984     -0.02382
  4.18      0.00589      0.02999     -0.02389
  4.20      0.00757      0.03015     -0.02370
  4.22      0.00581      0.03031     -0.02322
  4.24      0.00743      0.03047     -0.02289
  4.26      0.00878      0.03063     -0.02279
  4.28      0.00832      0.03079     -0.02193
  4.30      0.00887      0.03095     -0.02084
  4.32      0.01092      0.03111     -0.01972
