 #r(A)        h(r)         Base         G(r)
  3.06      0.00258      0.02687     -0.02355
  3.08      0.00213      0.02697     -0.02440
  3.10      0.00237      0.02707     -0.02502
  3.12      0.00154      0.02716     -0.02548
  3.14      0.00161      0.02726     -0.02585
  3.16      0.00077      0.02736     -0.02630
  3.18      0.00076      0.02746     -0.02652
  3.20      0.00065      0.02756     -0.02681
  3.22      0.00091      0.02767     -0.02681
  3.24      0.00069      0.02777     -0.02690
  3.26      0.00127      0.02788     -0.02697
  3.28      0.00083      0.02800     -0.02698
  3.30      0.00088      0.02811     -0.02708
  3.32      0.00139      0.02823     -0.02717
  3.34      0.00081      0.02836     -0.02721
  3.36      0.00140      0.02849     -0.02722
  3.38      0.00123      0.02862     -0.02718
  3.40      0.00148      0.02876     -0.02699
  3.42      0.00228      0.02890     -0.02680
  3.44      0.00246      0.02906     -0.02637
  3.46      0.00310      0.02921     -0.02615
  3.48      0.00409      0.02937     -0.02582
  3.50      0.00340      0.02954     -0.02552
  3.52      0.00471      0.02970     -0.02483
  3.54      0.00476      0.02987     -0.02395
  3.56      0.00741      0.03005     -0.02285
  3.58      0.00934      0.03022     -0.02114
  3.60      0.00976      0.03040     -0.01901
  3.62      0.01414      0.03057     -0.01722
  3.64      0.01627      0.03075     -0.01465
  3.66      0.01724      0.03092     -0.01156
  3.68      0.02307      0.03109     -0.00891
  3.70      0.02608      0.03126     -0.00543
  3.72      0.02824      0.03142     -0.00180
  3.74      0.03453      0.03158      0.00183
  3.76      0.03617      0.03174      0.00443
  3.78      0.04204      0.03189      0.00700
  3.80      0.03986      0.03203      0.00921
  3.82      0.04185      0.03217      0.01033
  3.84      0.04631      0.03230      0.00929
  3.86      0.04243      0.03243      0.00837
  3.88      0.03750      0.03255      0.00703
  3.90      0.03590      0.03267      0.00417
  3.92      0.03578      0.03279      0.00142
  3.94      0.03263      0.03291     -0.00228
  3.96      0.02927      0.03303     -0.00554
  3.98      0.01957      0.03315     -0.00977
  4.00      0.02019      0.03327     -0.01376
  4.02      0.01525      0.03340     -0.01735
  4.04      0.01327      0.03353     -0.01964
  4.06      0.01197      0.03367     -0.02252
  4.08      0.00882      0.03382     -0.02465
  4.10      0.00649      0.03398     -0.02663
  4.12      0.00533      0.03414     -0.02842
  4.14      0.00414      0.03431     -0.02969
  4.16      0.00381      0.03449     -0.03049
  4.18      0.00333      0.03467     -0.03100
  4.20      0.00340      0.03486     -0.03133
  4.22      0.00366      0.03505     -0.03152
  4.24      0.00343      0.03525     -0.03126
  4.26      0.00383      0.03545     -0.03076
  4.28      0.00560      0.03565     -0.03017
  4.30      0.00690      0.03585     -0.02923
  4.32      0.00762      0.03606     -0.02798
  4.34      0.00918      0.03627     -0.02628
  4.36      0.01108      0.03647     -0.02451
  4.38      0.01516      0.03668     -0.02194
  4.40      0.01678      0.03688     -0.01809
  4.42      0.02150      0.03709     -0.01362
  4.44      0.02945      0.03729     -0.00821
  4.46      0.03445      0.03749     -0.00245
  4.48      0.04323      0.03768      0.00480
  4.50      0.04657      0.03787      0.01352
  4.52      0.05870      0.03806      0.02339
  4.54      0.07398      0.03823      0.03383
  4.56      0.08472      0.03841      0.04502
  4.58      0.09633      0.03857      0.05698
  4.60      0.10340      0.03872      0.06768
  4.62      0.11927      0.03887      0.07591
  4.64      0.12825      0.03900      0.08379
  4.66      0.12663      0.03913      0.09027
