 #r(A)        h(r)         Base         G(r)
  3.06      0.00277      0.02651     -0.02391
  3.08      0.00177      0.02661     -0.02469
  3.10      0.00142      0.02670     -0.02517
  3.12      0.00117      0.02680     -0.02559
  3.14      0.00053      0.02690     -0.02594
  3.16      0.00117      0.02699     -0.02626
  3.18      0.00050      0.02709     -0.02646
  3.20      0.00027      0.02719     -0.02649
  3.22      0.00071      0.02730     -0.02666
  3.24      0.00088      0.02740     -0.02671
  3.26      0.00083      0.02751     -0.02674
  3.28      0.00079      0.02762     -0.02678
  3.30      0.00066      0.02774     -0.02684
  3.32      0.00103      0.02786     -0.02704
  3.34      0.00119      0.02798     -0.02703
  3.36      0.00041      0.02811     -0.02705
  3.38      0.00149      0.02825     -0.02704
  3.40      0.00118      0.02839     -0.02708
  3.42      0.00178      0.02853     -0.02682
  3.44      0.00170      0.02868     -0.02666
  3.46      0.00243      0.02884     -0.02618
  3.48      0.00305      0.02900     -0.02581
  3.50      0.00432      0.02917     -0.02502
  3.52      0.00448      0.02933     -0.02434
  3.54      0.00644      0.02951     -0.02302
  3.56      0.00669      0.02968     -0.02139
  3.58      0.01050      0.02985     -0.01968
  3.60      0.01334      0.03003     -0.01767
  3.62      0.01387      0.03020     -0.01531
  3.64      0.01738      0.03037     -0.01330
  3.66      0.01937      0.03054     -0.01067
  3.68      0.02141      0.03071     -0.00705
  3.70      0.02732      0.03088     -0.00387
  3.72      0.03284      0.03104     -0.00044
  3.74      0.03412      0.03119      0.00316
  3.76      0.03729      0.03135      0.00608
  3.78      0.04021      0.03149      0.00803
  3.80      0.04266      0.03163      0.00989
  3.82      0.04331      0.03177      0.01020
  3.84      0.04412      0.03190      0.01020
  3.86      0.03954      0.03202      0.00879
  3.88      0.04083      0.03214      0.00656
  3.90      0.03626      0.03226      0.00318
  3.92      0.03274      0.03237      0.00087
  3.94      0.02783      0.03249     -0.00358
  3.96      0.02854      0.03261     -0.00772
  3.98      0.01917      0.03273     -0.01146
  4.00      0.01615      0.03285     -0.01491
  4.02      0.01462      0.03298     -0.01914
  4.04      0.01122      0.03312     -0.02159
  4.06      0.00803      0.03326     -0.02394
  4.08      0.00764      0.03341     -0.02608
  4.10      0.00506      0.03357     -0.02770
  4.12      0.00469      0.03373     -0.02884
  4.14      0.00392      0.03391     -0.02982
  4.16      0.00317      0.03409     -0.03037
  4.18      0.00358      0.03427     -0.03085
  4.20      0.00323      0.03446     -0.03115
  4.22      0.00322      0.03466     -0.03122
  4.24      0.00334      0.03486     -0.03134
  4.26      0.00381      0.03506     -0.03102
  4.28      0.00398      0.03526     -0.03068
  4.30      0.00582      0.03546     -0.03020
  4.32      0.00594      0.03567     -0.02878
  4.34      0.00675      0.03588     -0.02693
  4.36      0.01194      0.03608     -0.02478
  4.38      0.01427      0.03629     -0.02143
  4.40      0.01762      0.03649     -0.01764
  4.42      0.02372      0.03669     -0.01259
  4.44      0.02671      0.03689     -0.00672
  4.46      0.03822      0.03709     -0.00049
  4.48      0.04462      0.03728      0.00661
  4.50      0.04976      0.03747      0.01685
  4.52      0.06015      0.03765      0.02713
  4.54      0.07886      0.03783      0.03797
  4.56      0.09052      0.03799      0.05068
  4.58      0.09971      0.03815      0.06337
  4.60      0.11414      0.03830      0.07280
  4.62      0.12438      0.03844      0.08251
  4.64      0.12675      0.03857      0.09133
  4.66      0.13976      0.03868      0.09673
  4.68      0.14447      0.03879      0.09855
  4.70      0.14172      0.03889      0.09855
  4.72      0.13402      0.03898      0.09332
  4.74      0.12722      0.03906      0.08507
  4.76      0.11406      0.03914      0.07523
  4.78      0.10366      0.03920      0.06476
  4.80      0.09284      0.03926      0.05262
  4.82      0.08204      0.03932      0.04017
  4.84      0.06683      0.03937      0.02782
  4.86      0.05208      0.03942      0.01605
  4.88      0.04214      0.03946      0.00488
  4.90      0.03424      0.03951     -0.00432
  4.92      0.02641      0.03956     -0.01182
  4.94      0.02108      0.03961     -0.01757
  4.96      0.01481      0.03966     -0.02239
  4.98      0.01366      0.03971     -0.02599
  5.00      0.01039      0.03978     -0.02882
  5.02      0.00870      0.03984     -0.03042
